station,date,prcp,tobs
USC00519523,2010-09-17,0.0,25.0
USC00519523,2010-09-18,0.3,25.0
USC00519523,2010-09-19,1.8,24.4
USC00519523,2010-09-20,1.5,24.4
USC00519523,2010-09-21,1.0,24.4
USC00519523,2010-09-22,5.6,23.3
USC00519523,2010-09-23,4.6,24.4
USC00519523,2010-09-24,1.5,23.9
USC00519523,2010-09-25,1.3,24.4
USC00519523,2010-09-26,0.0,25.0
USC00519523,2010-09-27,0.0,23.9
USC00519523,2010-09-28,0.0,22.8
USC00519523,2010-09-29,0.0,21.7
USC00519523,2010-09-30,6.1,22.2
USC00519523,2010-10-01,10.9,24.4
USC00519523,2010-10-02,1.3,26.7
USC00519523,2010-10-03,0.3,25.6
USC00519523,2010-10-04,0.0,25.0
USC00519523,2010-10-05,0.0,25.0
USC00519523,2010-10-06,0.0,25.0
USC00519523,2010-10-07,0.0,25.0
USC00519523,2010-10-08,0.0,27.2
USC00519523,2010-10-09,0.0,25.0
USC00519523,2010-10-10,0.3,26.7
USC00519523,2010-10-11,0.3,24.4
USC00519523,2010-10-12,3.3,22.2
USC00519523,2010-10-13,0.0,24.4
USC00519523,2010-10-14,0.0,24.4
USC00519523,2010-10-15,0.0,24.4
USC00519523,2010-10-16,0.0,25.0
USC00519523,2010-10-17,1.5,24.4
USC00519523,2010-10-18,0.0,22.2
USC00519523,2010-10-19,0.0,22.8
USC00519523,2010-10-20,0.0,23.3
USC00519523,2010-10-21,0.0,25.0
USC00519523,2010-10-22,0.0,24.4
USC00519523,2010-10-23,0.0,25.0
USC00519523,2010-10-24,0.0,26.7
USC00519523,2010-10-25,0.0,24.4
USC00519523,2010-10-26,2.8,23.9
USC00519523,2010-10-27,2.3,24.4
USC00519523,2010-10-28,0.5,25.0
USC00519523,2010-10-29,0.8,23.9
USC00519523,2010-10-30,6.6,27.2
USC00519523,2010-10-31,0.0,25.0
USC00519523,2010-11-01,6.1,23.3
USC00519523,2010-11-02,0.0,23.9
USC00519523,2010-11-03,10.7,21.1
USC00519523,2010-11-04,34.0,22.2
USC00519523,2010-11-05,0.8,23.3
USC00519523,2010-11-06,4.1,23.3
USC00519523,2010-11-07,0.3,24.4
USC00519523,2010-11-08,0.0,24.4
USC00519523,2010-11-09,0.0,22.8
USC00519523,2010-11-10,0.0,23.9
USC00519523,2010-11-11,0.0,23.9
USC00519523,2010-11-12,0.0,24.4
USC00519523,2010-11-13,0.0,24.4
USC00519523,2010-11-14,0.0,24.4
USC00519523,2010-11-15,0.8,23.9
USC00519523,2010-11-16,0.0,23.9
USC00519523,2010-11-17,0.0,18.9
USC00519523,2010-11-18,0.0,23.3
USC00519523,2010-11-19,3.3,20.0
USC00519523,2010-11-20,0.0,26.1
USC00519523,2010-11-21,1.3,25.0
USC00519523,2010-11-22,0.0,19.4
USC00519523,2010-11-23,0.0,20.6
USC00519523,2010-11-24,0.0,24.4
USC00519523,2010-11-25,0.5,24.4
USC00519523,2010-11-26,0.0,25.0
USC00519523,2010-11-27,0.3,24.4
USC00519523,2010-11-28,16.3,24.4
USC00519523,2010-11-29,0.8,22.8
USC00519523,2010-11-30,0.0,24.4
USC00519523,2010-12-01,0.8,25.6
USC00519523,2010-12-02,0.5,23.3
USC00519523,2010-12-03,0.3,23.3
USC00519523,2010-12-04,0.0,25.6
USC00519523,2010-12-05,0.0,25.6
USC00519523,2010-12-06,0.0,16.1
USC00519523,2010-12-07,0.0,20.6
USC00519523,2010-12-08,3.8,18.3
USC00519523,2010-12-09,0.8,25.0
USC00519523,2010-12-10,51.3,19.4
USC00519523,2010-12-11,7.6,20.6
USC00519523,2010-12-12,2.3,23.9
USC00519523,2010-12-13,0.5,19.4
USC00519523,2010-12-14,1.0,21.7
USC00519523,2010-12-15,0.0,23.3
USC00519523,2010-12-16,0.0,18.9
USC00519523,2010-12-17,0.0,18.9
USC00519523,2010-12-18,0.0,25.0
USC00519523,2010-12-19,72.6,21.1
USC00519523,2010-12-20,125.7,22.8
USC00519523,2010-12-21,16.0,21.7
USC00519523,2010-12-22,14.7,21.7
USC00519523,2010-12-23,2.8,21.7
USC00519523,2010-12-24,0.5,19.4
USC00519523,2010-12-25,0.5,21.7
USC00519523,2010-12-26,18.8,23.3
USC00519523,2010-12-27,2.3,24.4
USC00519523,2010-12-28,1.8,22.2
USC00519523,2010-12-29,1.0,23.3
USC00519523,2010-12-30,6.9,23.9
USC00519523,2010-12-31,0.3,20.6
USC00519523,2011-01-01,0.8,20.6
USC00519523,2011-01-02,0.0,23.3
USC00519523,2011-01-03,0.0,23.3
USC00519523,2011-01-04,0.0,22.8
USC00519523,2011-01-05,0.0,16.7
USC00519523,2011-01-06,3.8,20.0
USC00519523,2011-01-07,0.5,18.9
USC00519523,2011-01-08,0.0,22.8
USC00519523,2011-01-09,0.0,22.8
USC00519523,2011-01-10,0.0,22.8
USC00519523,2011-01-11,10.9,14.4
USC00519523,2011-01-12,34.0,21.7
USC00519523,2011-01-13,91.9,21.1
USC00519523,2011-01-14,2.5,24.4
USC00519523,2011-01-15,0.0,18.9
USC00519523,2011-01-16,0.0,21.1
USC00519523,2011-01-17,4.8,21.1
USC00519523,2011-01-18,0.0,17.2
USC00519523,2011-01-19,1.8,17.2
USC00519523,2011-01-20,0.0,21.1
USC00519523,2011-01-21,0.0,23.3
USC00519523,2011-01-22,0.0,23.9
USC00519523,2011-01-23,0.0,24.4
USC00519523,2011-01-24,0.0,22.2
USC00519523,2011-01-25,0.0,16.7
USC00519523,2011-01-26,0.0,18.3
USC00519523,2011-01-27,0.0,21.7
USC00519523,2011-01-28,0.0,22.2
USC00519523,2011-01-29,0.3,24.4
USC00519523,2011-01-30,0.0,19.4
USC00519523,2011-01-31,3.8,18.9
USC00519523,2011-02-01,0.0,21.1
USC00519523,2011-02-02,0.0,21.1
USC00519523,2011-02-03,0.0,18.9
USC00519523,2011-02-04,0.0,16.1
USC00519523,2011-02-05,0.0,22.8
USC00519523,2011-02-06,0.0,23.9
USC00519523,2011-02-07,24.1,19.4
USC00519523,2011-02-08,4.6,21.7
USC00519523,2011-02-09,0.0,23.3
USC00519523,2011-02-10,1.0,20.6
USC00519523,2011-02-11,7.4,20.0
USC00519523,2011-02-12,46.2,22.2
USC00519523,2011-02-13,18.0,24.4
USC00519523,2011-02-15,0.0,22.8
USC00519523,2011-02-16,0.0,22.8
USC00519523,2011-02-17,0.0,22.2
USC00519523,2011-02-18,0.3,24.4
USC00519523,2011-02-19,0.0,24.4
USC00519523,2011-02-20,7.6,22.8
USC00519523,2011-02-21,0.5,24.4
USC00519523,2011-02-22,0.3,22.8
USC00519523,2011-02-23,0.3,22.8
USC00519523,2011-02-24,36.6,20.0
USC00519523,2011-02-25,0.0,18.9
USC00519523,2011-02-26,1.3,25.0
USC00519523,2011-02-27,0.0,23.9
USC00519523,2011-02-28,0.5,21.1
USC00519523,2011-03-01,4.6,19.4
USC00519523,2011-03-02,0.3,22.2
USC00519523,2011-03-03,1.5,21.7
USC00519523,2011-03-04,43.2,22.2
USC00519523,2011-03-05,5.6,20.6
USC00519523,2011-03-06,6.9,23.3
USC00519523,2011-03-07,0.8,22.8
USC00519523,2011-03-08,0.3,22.8
USC00519523,2011-03-09,22.9,21.1
USC00519523,2011-03-10,6.9,22.2
USC00519523,2011-03-11,5.1,21.7
USC00519523,2011-03-12,0.3,23.9
USC00519523,2011-03-13,0.0,25.0
USC00519523,2011-03-14,0.0,21.1
USC00519523,2011-03-15,0.0,22.8
USC00519523,2011-03-16,0.0,23.3
USC00519523,2011-03-17,1.8,22.8
USC00519523,2011-03-18,1.3,22.2
USC00519523,2011-03-19,2.0,22.8
USC00519523,2011-03-20,5.8,23.3
USC00519523,2011-03-21,0.0,23.3
USC00519523,2011-03-22,4.3,22.8
USC00519523,2011-03-23,0.0,23.3
USC00519523,2011-03-24,4.8,24.4
USC00519523,2011-03-25,0.5,24.4
USC00519523,2011-03-26,0.0,23.3
USC00519523,2011-03-27,0.0,23.3
USC00519523,2011-03-29,0.0,22.8
USC00519523,2011-03-30,0.0,22.8
USC00519523,2011-03-31,0.0,22.8
USC00519523,2011-04-01,1.8,22.8
USC00519523,2011-04-02,0.0,26.1
USC00519523,2011-04-03,0.0,25.6
USC00519523,2011-04-04,0.0,22.8
USC00519523,2011-04-05,0.0,22.8
USC00519523,2011-04-06,2.8,22.2
USC00519523,2011-04-07,12.7,19.4
USC00519523,2011-04-08,17.3,20.6
USC00519523,2011-04-09,0.5,24.4
USC00519523,2011-04-10,0.3,23.9
USC00519523,2011-04-11,0.0,23.3
USC00519523,2011-04-12,0.0,23.3
USC00519523,2011-04-13,0.0,20.6
USC00519523,2011-04-14,5.1,23.9
USC00519523,2011-04-15,0.0,22.8
USC00519523,2011-04-16,5.6,23.9
USC00519523,2011-04-17,0.0,22.8
USC00519523,2011-04-18,0.0,22.8
USC00519523,2011-04-19,0.0,23.3
USC00519523,2011-04-20,0.0,21.7
USC00519523,2011-04-21,0.0,23.3
USC00519523,2011-04-22,0.0,24.4
USC00519523,2011-04-23,0.0,26.1
USC00519523,2011-04-24,0.0,26.1
USC00519523,2011-04-25,0.0,23.9
USC00519523,2011-04-26,0.0,25.0
USC00519523,2011-04-27,0.0,25.6
USC00519523,2011-04-28,0.0,26.1
USC00519523,2011-04-29,1.8,23.9
USC00519523,2011-04-30,0.0,23.9
USC00519523,2011-05-01,0.0,23.9
USC00519523,2011-05-02,0.0,26.1
USC00519523,2011-05-03,26.2,22.8
USC00519523,2011-05-04,1.5,23.9
USC00519523,2011-05-05,0.0,23.3
USC00519523,2011-05-06,4.8,22.2
USC00519523,2011-05-07,5.1,23.3
USC00519523,2011-05-08,13.0,23.9
USC00519523,2011-05-09,2.5,23.9
USC00519523,2011-05-10,1.3,22.8
USC00519523,2011-05-11,3.8,21.7
USC00519523,2011-05-12,0.3,25.0
USC00519523,2011-05-13,0.3,23.9
USC00519523,2011-05-14,0.0,25.6
USC00519523,2011-05-15,0.0,23.9
USC00519523,2011-05-16,0.0,24.4
USC00519523,2011-05-17,0.0,24.4
USC00519523,2011-05-18,0.0,22.8
USC00519523,2011-05-19,0.3,25.6
USC00519523,2011-05-20,0.0,24.4
USC00519523,2011-05-21,0.0,26.1
USC00519523,2011-05-22,0.5,24.4
USC00519523,2011-05-23,0.0,24.4
USC00519523,2011-05-24,0.0,24.4
USC00519523,2011-05-25,0.0,23.9
USC00519523,2011-05-26,0.0,23.9
USC00519523,2011-05-27,2.5,24.4
USC00519523,2011-05-28,0.3,23.9
USC00519523,2011-05-29,0.8,23.9
USC00519523,2011-05-30,0.3,24.4
USC00519523,2011-05-31,2.0,24.4
USC00519523,2011-06-01,3.8,26.1
USC00519523,2011-06-02,0.3,24.4
USC00519523,2011-06-03,2.3,22.2
USC00519523,2011-06-04,13.0,21.7
USC00519523,2011-06-05,6.4,22.2
USC00519523,2011-06-06,0.8,24.4
USC00519523,2011-06-07,0.8,23.3
USC00519523,2011-06-08,0.0,23.9
USC00519523,2011-06-09,0.0,24.4
USC00519523,2011-06-10,0.0,25.0
USC00519523,2011-06-11,0.0,24.4
USC00519523,2011-06-12,2.3,23.9
USC00519523,2011-06-13,0.0,24.4
USC00519523,2011-06-14,0.0,24.4
USC00519523,2011-06-15,0.0,24.4
USC00519523,2011-06-16,2.3,23.9
USC00519523,2011-06-17,0.0,24.4
USC00519523,2011-06-18,0.0,24.4
USC00519523,2011-06-19,4.3,26.1
USC00519523,2011-06-20,3.6,23.3
USC00519523,2011-06-21,9.7,22.8
USC00519523,2011-06-22,4.3,23.9
USC00519523,2011-06-23,1.3,23.3
USC00519523,2011-06-24,0.8,23.9
USC00519523,2011-06-25,0.0,24.4
USC00519523,2011-06-26,3.0,22.2
USC00519523,2011-06-27,0.5,23.3
USC00519523,2011-06-28,0.5,23.3
USC00519523,2011-06-29,0.0,23.9
USC00519523,2011-06-30,0.0,23.9
USC00519523,2011-07-01,0.3,27.2
USC00519523,2011-07-02,0.3,24.4
USC00519523,2011-07-03,3.0,24.4
USC00519523,2011-07-04,1.5,24.4
USC00519523,2011-07-05,1.0,23.9
USC00519523,2011-07-06,2.0,26.1
USC00519523,2011-07-07,1.5,22.8
USC00519523,2011-07-08,1.0,23.9
USC00519523,2011-07-09,0.3,26.1
USC00519523,2011-07-10,0.3,25.0
USC00519523,2011-07-11,0.3,24.4
USC00519523,2011-07-12,0.0,24.4
USC00519523,2011-07-13,0.0,23.3
USC00519523,2011-07-14,0.0,24.4
USC00519523,2011-07-15,0.0,24.4
USC00519523,2011-07-16,0.0,25.0
USC00519523,2011-07-17,1.5,25.6
USC00519523,2011-07-18,0.0,23.9
USC00519523,2011-07-19,0.0,23.9
USC00519523,2011-07-20,4.1,21.7
USC00519523,2011-07-21,0.0,25.0
USC00519523,2011-07-22,2.3,23.9
USC00519523,2011-07-23,2.0,25.0
USC00519523,2011-07-24,0.0,23.3
USC00519523,2011-07-25,3.0,24.4
USC00519523,2011-07-26,0.0,24.4
USC00519523,2011-07-27,1.5,23.9
USC00519523,2011-07-28,1.0,24.4
USC00519523,2011-07-29,0.5,25.0
USC00519523,2011-07-30,5.1,24.4
USC00519523,2011-07-31,0.3,25.6
USC00519523,2011-08-01,0.0,24.4
USC00519523,2011-08-02,0.0,24.4
USC00519523,2011-08-03,0.0,25.0
USC00519523,2011-08-04,0.0,25.0
USC00519523,2011-08-05,0.0,25.0
USC00519523,2011-08-06,0.0,24.4
USC00519523,2011-08-07,3.0,25.0
USC00519523,2011-08-08,0.0,24.4
USC00519523,2011-08-09,4.8,25.6
USC00519523,2011-08-10,0.0,24.4
USC00519523,2011-08-11,0.0,24.4
USC00519523,2011-08-12,0.0,24.4
USC00519523,2011-08-13,0.0,25.0
USC00519523,2011-08-14,0.0,26.7
USC00519523,2011-08-15,12.7,24.4
USC00519523,2011-08-16,0.3,24.4
USC00519523,2011-08-17,0.0,24.4
USC00519523,2011-08-18,1.3,23.9
USC00519523,2011-08-19,0.5,28.3
USC00519523,2011-08-20,0.0,27.8
USC00519523,2011-08-21,0.5,25.6
USC00519523,2011-08-22,0.0,24.4
USC00519523,2011-08-23,5.6,23.9
USC00519523,2011-08-24,0.0,25.0
USC00519523,2011-08-25,2.0,23.9
USC00519523,2011-08-26,0.0,25.0
USC00519523,2011-08-27,0.0,27.2
USC00519523,2011-08-28,0.0,26.1
USC00519523,2011-08-29,3.8,24.4
USC00519523,2011-08-30,3.3,24.4
USC00519523,2011-08-31,0.3,24.4
USC00519523,2011-09-01,2.3,25.0
USC00519523,2011-09-02,0.8,25.0
USC00519523,2011-09-03,0.0,25.6
USC00519523,2011-09-04,0.0,27.2
USC00519523,2011-09-05,0.0,25.6
USC00519523,2011-09-07,0.0,21.1
USC00519523,2011-09-08,0.0,22.2
USC00519523,2011-09-09,0.0,25.6
USC00519523,2011-09-10,0.0,26.1
USC00519523,2011-09-11,0.0,23.9
USC00519523,2011-09-12,0.0,25.0
USC00519523,2011-09-13,2.3,22.8
USC00519523,2011-09-14,0.0,23.9
USC00519523,2011-09-15,0.0,25.6
USC00519523,2011-09-16,4.3,26.7
USC00519523,2011-09-17,0.0,24.4
USC00519523,2011-09-18,5.1,25.0
USC00519523,2011-09-19,0.8,25.0
USC00519523,2011-09-20,0.0,25.0
USC00519523,2011-09-21,1.0,24.4
USC00519523,2011-09-22,0.8,25.0
USC00519523,2011-09-23,0.0,23.9
USC00519523,2011-09-24,0.0,25.6
USC00519523,2011-09-25,0.0,27.2
USC00519523,2011-09-26,0.0,20.6
USC00519523,2011-09-27,0.0,24.4
USC00519523,2011-09-28,1.0,23.9
USC00519523,2011-09-29,0.0,25.0
USC00519523,2011-09-30,0.0,27.8
USC00519523,2011-10-01,0.0,25.0
USC00519523,2011-10-02,0.0,26.7
USC00519523,2011-10-03,0.0,28.9
USC00519523,2011-10-04,3.3,23.9
USC00519523,2011-10-05,0.0,24.4
USC00519523,2011-10-06,0.0,23.9
USC00519523,2011-10-07,0.5,22.2
USC00519523,2011-10-08,0.0,27.8
USC00519523,2011-10-09,3.6,25.0
USC00519523,2011-10-10,0.0,23.9
USC00519523,2011-10-11,3.6,24.4
USC00519523,2011-10-12,0.0,26.7
USC00519523,2011-10-13,0.0,26.7
USC00519523,2011-10-14,1.8,26.1
USC00519523,2011-10-15,6.6,26.1
USC00519523,2011-10-16,0.0,26.1
USC00519523,2011-10-17,5.1,21.1
USC00519523,2011-10-18,3.0,22.2
USC00519523,2011-10-19,0.3,20.0
USC00519523,2011-10-20,0.0,25.6
USC00519523,2011-10-21,0.3,25.0
USC00519523,2011-10-22,0.0,24.4
USC00519523,2011-10-23,0.0,25.0
USC00519523,2011-10-24,7.4,22.8
USC00519523,2011-10-25,0.0,25.0
USC00519523,2011-10-26,0.0,26.1
USC00519523,2011-10-27,0.0,22.8
USC00519523,2011-10-28,2.5,24.4
USC00519523,2011-10-29,1.3,26.7
USC00519523,2011-10-30,0.8,22.2
USC00519523,2011-10-31,0.0,23.9
USC00519523,2011-11-01,13.7,23.3
USC00519523,2011-11-02,0.8,22.8
USC00519523,2011-11-03,0.5,25.6
USC00519523,2011-11-04,1.3,22.8
USC00519523,2011-11-05,0.0,25.6
USC00519523,2011-11-06,0.0,27.2
USC00519523,2011-11-07,0.0,23.9
USC00519523,2011-11-08,0.3,23.3
USC00519523,2011-11-09,1.3,23.3
USC00519523,2011-11-10,0.0,23.9
USC00519523,2011-11-11,3.0,23.9
USC00519523,2011-11-12,0.0,25.0
USC00519523,2011-11-13,0.0,26.1
USC00519523,2011-11-14,0.0,25.6
USC00519523,2011-11-15,0.0,25.0
USC00519523,2011-11-16,0.0,25.6
USC00519523,2011-11-17,1.3,23.9
USC00519523,2011-11-18,0.0,24.4
USC00519523,2011-11-19,0.3,23.3
USC00519523,2011-11-20,0.5,23.9
USC00519523,2011-11-21,0.0,24.4
USC00519523,2011-11-22,2.5,22.2
USC00519523,2011-11-23,0.3,22.2
USC00519523,2011-11-24,0.0,22.2
USC00519523,2011-11-25,0.0,22.8
USC00519523,2011-11-26,0.0,25.0
USC00519523,2011-11-27,0.0,23.9
USC00519523,2011-11-28,0.0,21.7
USC00519523,2011-11-29,0.0,20.6
USC00519523,2011-11-30,5.6,18.9
USC00519523,2011-12-01,3.0,20.6
USC00519523,2011-12-02,10.7,20.6
USC00519523,2011-12-03,0.5,23.9
USC00519523,2011-12-04,0.0,22.8
USC00519523,2011-12-05,0.0,22.8
USC00519523,2011-12-06,0.3,22.2
USC00519523,2011-12-07,0.0,22.2
USC00519523,2011-12-08,0.0,22.2
USC00519523,2011-12-09,2.0,23.3
USC00519523,2011-12-10,1.8,22.2
USC00519523,2011-12-11,14.0,22.8
USC00519523,2011-12-12,5.3,22.8
USC00519523,2011-12-13,9.9,22.8
USC00519523,2011-12-14,0.5,22.8
USC00519523,2011-12-15,2.3,23.3
USC00519523,2011-12-16,0.5,22.8
USC00519523,2011-12-17,6.4,21.7
USC00519523,2011-12-18,2.0,22.2
USC00519523,2011-12-19,2.5,22.8
USC00519523,2011-12-20,6.1,23.3
USC00519523,2011-12-21,4.8,22.2
USC00519523,2011-12-22,0.5,22.8
USC00519523,2011-12-23,0.3,22.8
USC00519523,2011-12-24,2.5,21.7
USC00519523,2011-12-25,1.8,22.8
USC00519523,2011-12-26,1.3,23.9
USC00519523,2011-12-27,1.0,21.7
USC00519523,2011-12-28,0.0,22.2
USC00519523,2011-12-29,0.3,22.8
USC00519523,2011-12-30,0.0,21.7
USC00519523,2011-12-31,0.0,18.3
USC00519523,2012-01-01,0.0,21.1
USC00519523,2012-01-02,0.0,17.2
USC00519523,2012-01-03,0.0,17.8
USC00519523,2012-01-04,0.0,22.2
USC00519523,2012-01-05,0.0,22.8
USC00519523,2012-01-06,0.0,21.7
USC00519523,2012-01-07,0.0,22.8
USC00519523,2012-01-08,0.0,17.8
USC00519523,2012-01-09,2.0,21.1
USC00519523,2012-01-10,0.0,21.7
USC00519523,2012-01-11,0.0,20.6
USC00519523,2012-01-12,0.0,19.4
USC00519523,2012-01-13,0.0,18.3
USC00519523,2012-01-14,0.0,23.3
USC00519523,2012-01-15,0.0,23.9
USC00519523,2012-01-16,0.0,23.9
USC00519523,2012-01-17,3.3,23.9
USC00519523,2012-01-18,1.8,23.9
USC00519523,2012-01-19,0.0,18.9
USC00519523,2012-01-20,0.0,22.2
USC00519523,2012-01-21,0.0,24.4
USC00519523,2012-01-22,0.0,23.9
USC00519523,2012-01-23,0.0,17.2
USC00519523,2012-01-24,0.0,17.8
USC00519523,2012-01-25,0.0,20.6
USC00519523,2012-01-26,0.0,23.3
USC00519523,2012-01-27,2.0,18.9
USC00519523,2012-01-28,0.0,23.3
USC00519523,2012-01-29,2.3,24.4
USC00519523,2012-01-30,0.3,20.6
USC00519523,2012-01-31,2.5,21.1
USC00519523,2012-02-01,0.0,17.2
USC00519523,2012-02-02,0.0,22.2
USC00519523,2012-02-03,0.0,17.2
USC00519523,2012-02-04,0.0,17.2
USC00519523,2012-02-05,0.0,24.4
USC00519523,2012-02-06,7.4,18.3
USC00519523,2012-02-07,12.4,22.2
USC00519523,2012-02-08,10.4,16.1
USC00519523,2012-02-09,0.8,17.2
USC00519523,2012-02-10,0.0,21.1
USC00519523,2012-02-11,0.0,23.9
USC00519523,2012-02-12,0.0,24.4
USC00519523,2012-02-13,2.3,22.2
USC00519523,2012-02-14,0.0,20.6
USC00519523,2012-02-15,1.0,18.9
USC00519523,2012-02-16,0.0,22.8
USC00519523,2012-02-17,0.0,23.9
USC00519523,2012-02-18,2.3,23.3
USC00519523,2012-02-19,0.8,25.0
USC00519523,2012-02-20,0.3,23.3
USC00519523,2012-02-21,0.0,22.2
USC00519523,2012-02-22,0.0,22.8
USC00519523,2012-02-23,0.0,22.8
USC00519523,2012-02-24,0.0,21.7
USC00519523,2012-02-25,2.5,22.8
USC00519523,2012-02-26,1.8,23.3
USC00519523,2012-02-27,0.0,22.2
USC00519523,2012-02-28,0.0,22.2
USC00519523,2012-02-29,0.0,22.8
USC00519523,2012-03-01,0.0,22.8
USC00519523,2012-03-02,0.0,20.0
USC00519523,2012-03-03,2.8,22.8
USC00519523,2012-03-04,2.5,22.8
USC00519523,2012-03-05,68.8,19.4
USC00519523,2012-03-06,162.1,20.6
USC00519523,2012-03-07,135.1,20.0
USC00519523,2012-03-08,5.6,20.6
USC00519523,2012-03-09,4.1,19.4
USC00519523,2012-03-10,4.3,23.9
USC00519523,2012-03-11,1.3,23.9
USC00519523,2012-03-12,3.8,21.7
USC00519523,2012-03-13,0.5,21.1
USC00519523,2012-03-14,0.0,21.7
USC00519523,2012-03-15,1.3,20.6
USC00519523,2012-03-16,0.0,21.7
USC00519523,2012-03-17,0.3,22.8
USC00519523,2012-03-18,2.0,21.7
USC00519523,2012-03-19,1.0,22.2
USC00519523,2012-03-20,0.0,21.7
USC00519523,2012-03-21,0.0,21.7
USC00519523,2012-03-22,0.5,22.8
USC00519523,2012-03-23,0.0,22.2
USC00519523,2012-03-24,0.0,23.9
USC00519523,2012-03-25,0.0,21.7
USC00519523,2012-03-26,0.8,22.8
USC00519523,2012-03-27,0.5,21.1
USC00519523,2012-03-28,4.6,20.6
USC00519523,2012-03-29,0.0,21.1
USC00519523,2012-03-30,0.0,22.2
USC00519523,2012-03-31,0.0,23.3
USC00519523,2012-04-01,0.0,23.9
USC00519523,2012-04-02,0.0,21.1
USC00519523,2012-04-03,0.0,22.2
USC00519523,2012-04-04,0.0,22.2
USC00519523,2012-04-05,0.0,22.8
USC00519523,2012-04-06,0.0,22.8
USC00519523,2012-04-07,0.8,22.8
USC00519523,2012-04-08,0.0,23.9
USC00519523,2012-04-09,3.0,21.7
USC00519523,2012-04-10,0.3,20.6
USC00519523,2012-04-11,2.5,21.7
USC00519523,2012-04-12,0.0,22.2
USC00519523,2012-04-13,0.0,18.9
USC00519523,2012-04-14,0.0,23.9
USC00519523,2012-04-15,2.0,23.3
USC00519523,2012-04-16,0.0,22.8
USC00519523,2012-04-17,0.0,22.8
USC00519523,2012-04-18,0.0,22.8
USC00519523,2012-04-19,0.0,22.8
USC00519523,2012-04-20,0.0,22.8
USC00519523,2012-04-21,0.0,22.8
USC00519523,2012-04-22,2.5,20.6
USC00519523,2012-04-23,2.5,22.2
USC00519523,2012-04-24,0.0,22.2
USC00519523,2012-04-25,0.5,21.7
USC00519523,2012-04-26,0.0,22.8
USC00519523,2012-04-27,3.3,20.6
USC00519523,2012-04-28,0.0,24.4
USC00519523,2012-04-29,0.0,23.3
USC00519523,2012-04-30,0.0,23.3
USC00519523,2012-05-01,0.0,22.8
USC00519523,2012-05-02,0.0,22.2
USC00519523,2012-05-03,1.5,23.9
USC00519523,2012-05-04,0.3,23.3
USC00519523,2012-05-05,2.5,24.4
USC00519523,2012-05-06,0.5,22.8
USC00519523,2012-05-07,0.0,23.3
USC00519523,2012-05-08,0.0,25.0
USC00519523,2012-05-09,0.0,23.9
USC00519523,2012-05-10,0.0,24.4
USC00519523,2012-05-11,0.0,25.0
USC00519523,2012-05-12,0.0,26.1
USC00519523,2012-05-13,0.0,25.0
USC00519523,2012-05-14,0.0,24.4
USC00519523,2012-05-15,0.0,18.9
USC00519523,2012-05-16,0.0,22.2
USC00519523,2012-05-17,0.3,23.3
USC00519523,2012-05-18,0.0,23.3
USC00519523,2012-05-19,0.0,24.4
USC00519523,2012-05-20,0.0,25.0
USC00519523,2012-05-21,0.0,23.9
USC00519523,2012-05-22,0.0,23.9
USC00519523,2012-05-23,0.0,25.0
USC00519523,2012-05-24,0.0,23.9
USC00519523,2012-05-25,0.0,23.9
USC00519523,2012-05-26,0.3,23.9
USC00519523,2012-05-27,0.3,25.6
USC00519523,2012-05-28,0.0,25.6
USC00519523,2012-05-29,0.0,23.3
USC00519523,2012-05-30,0.0,22.8
USC00519523,2012-05-31,3.8,22.8
USC00519523,2012-06-01,0.0,23.3
USC00519523,2012-06-02,0.0,23.9
USC00519523,2012-06-03,0.0,25.0
USC00519523,2012-06-04,0.0,23.9
USC00519523,2012-06-05,0.0,23.3
USC00519523,2012-06-06,3.0,23.9
USC00519523,2012-06-07,0.0,23.3
USC00519523,2012-06-08,0.0,23.9
USC00519523,2012-06-09,0.0,22.8
USC00519523,2012-06-10,0.0,23.9
USC00519523,2012-06-11,0.0,24.4
USC00519523,2012-06-12,0.3,24.4
USC00519523,2012-06-13,0.3,24.4
USC00519523,2012-06-14,0.0,26.1
USC00519523,2012-06-15,0.0,23.3
USC00519523,2012-06-16,0.0,25.6
USC00519523,2012-06-17,0.0,26.7
USC00519523,2012-06-18,0.0,23.9
USC00519523,2012-06-19,6.4,22.2
USC00519523,2012-06-20,6.4,22.2
USC00519523,2012-06-21,0.0,23.3
USC00519523,2012-06-22,0.0,25.6
USC00519523,2012-06-23,2.5,24.4
USC00519523,2012-06-24,0.0,25.0
USC00519523,2012-06-25,13.0,22.2
USC00519523,2012-06-26,4.8,22.2
USC00519523,2012-06-27,3.8,22.8
USC00519523,2012-06-28,0.0,23.9
USC00519523,2012-06-29,1.5,26.1
USC00519523,2012-06-30,0.0,27.2
USC00519523,2012-07-01,0.0,25.6
USC00519523,2012-07-02,0.0,24.4
USC00519523,2012-07-03,5.1,24.4
USC00519523,2012-07-04,0.0,23.9
USC00519523,2012-07-05,3.3,25.0
USC00519523,2012-07-06,1.8,26.1
USC00519523,2012-07-07,1.8,24.4
USC00519523,2012-07-08,0.3,27.2
USC00519523,2012-07-09,0.0,23.9
USC00519523,2012-07-10,0.0,26.1
USC00519523,2012-07-11,0.0,23.9
USC00519523,2012-07-12,0.0,23.3
USC00519523,2012-07-13,0.0,25.6
USC00519523,2012-07-14,0.5,27.8
USC00519523,2012-07-15,0.0,26.7
USC00519523,2012-07-16,0.3,24.4
